,Canopytemp
Datetime,
25/12/2015 17:40,34.63
25/12/2015 17:45,34.39
25/12/2015 17:50,34.15
25/12/2015 17:55,34.57
25/12/2015 18:00,33.9
25/12/2015 18:05,34.34
25/12/2015 18:10,33.42
25/12/2015 18:15,32.92
25/12/2015 18:20,32.91
25/12/2015 18:25,32.91
25/12/2015 18:30,32.31
25/12/2015 18:35,32.07
25/12/2015 18:40,31.8
25/12/2015 18:45,31.75
25/12/2015 18:50,31.18
25/12/2015 18:55,30.9
25/12/2015 19:00,30.41
25/12/2015 19:05,29.81
25/12/2015 19:10,29.55
25/12/2015 19:15,29.02
25/12/2015 19:20,28.64
25/12/2015 19:25,27.92
25/12/2015 19:30,27.21
25/12/2015 19:35,26.42
25/12/2015 19:40,25.75
25/12/2015 19:45,25.15
25/12/2015 19:50,24.66
25/12/2015 19:55,24.21
25/12/2015 20:00,23.85
25/12/2015 20:05,23.56
25/12/2015 20:10,23.28
25/12/2015 20:15,23.03
25/12/2015 20:20,22.88
25/12/2015 20:25,22.66
25/12/2015 20:30,22.58
25/12/2015 20:35,22.34
25/12/2015 20:40,22.29
25/12/2015 20:45,22.14
25/12/2015 20:50,22.02
25/12/2015 21:00,21.69
25/12/2015 21:05,21.61
25/12/2015 21:10,21.72
25/12/2015 21:15,21.87
25/12/2015 21:20,21.89
25/12/2015 21:25,21.85
25/12/2015 21:30,21.21
25/12/2015 21:35,20.47
25/12/2015 21:40,20.09
25/12/2015 21:45,19.93
25/12/2015 21:50,19.73
25/12/2015 21:55,19.58
25/12/2015 22:00,19.46
25/12/2015 22:05,19.36
25/12/2015 22:10,19.24
25/12/2015 22:15,19.16
25/12/2015 22:20,19.1
25/12/2015 22:25,19.04
25/12/2015 22:30,18.97
25/12/2015 22:35,18.95
25/12/2015 22:40,18.86
25/12/2015 22:45,18.86
25/12/2015 22:50,18.81
25/12/2015 22:55,18.75
25/12/2015 23:00,18.76
25/12/2015 23:05,18.76
25/12/2015 23:10,18.81
25/12/2015 23:15,18.88
25/12/2015 23:20,18.97
25/12/2015 23:25,18.89
25/12/2015 23:30,18.8
25/12/2015 23:35,18.72
25/12/2015 23:40,18.66
25/12/2015 23:45,18.62
25/12/2015 23:50,18.64
25/12/2015 23:55,18.68
26/12/2015 0:00,18.55
26/12/2015 0:05,18.49
26/12/2015 0:10,18.42
26/12/2015 0:15,18.37
26/12/2015 0:20,18.32
26/12/2015 0:25,18.27
26/12/2015 0:30,18.27
26/12/2015 0:35,18.21
26/12/2015 0:40,18.16
26/12/2015 0:45,18.1
26/12/2015 0:50,18.09
26/12/2015 0:55,18.11
26/12/2015 1:00,18.06
26/12/2015 1:05,18.05
26/12/2015 1:10,18.01
26/12/2015 1:15,17.96
26/12/2015 1:20,17.89
26/12/2015 1:25,17.86
26/12/2015 1:30,17.81
26/12/2015 1:35,17.8
26/12/2015 1:40,17.75
26/12/2015 1:45,17.77
26/12/2015 1:50,17.7
26/12/2015 1:55,17.69
26/12/2015 2:00,17.7
26/12/2015 2:05,17.66
26/12/2015 2:10,17.67
26/12/2015 2:15,17.6
26/12/2015 2:20,17.54
26/12/2015 2:25,17.48
26/12/2015 2:30,17.48
26/12/2015 2:35,17.46
26/12/2015 2:40,17.45
26/12/2015 2:45,17.37
26/12/2015 2:50,17.34
26/12/2015 2:55,17.32
26/12/2015 3:00,17.34
26/12/2015 3:05,17.29
26/12/2015 3:10,17.3
26/12/2015 3:15,17.25
26/12/2015 3:20,17.23
26/12/2015 3:25,17.14
26/12/2015 3:30,17.09
26/12/2015 3:35,17.19
26/12/2015 3:40,17.14
26/12/2015 3:45,17.12
26/12/2015 3:50,17.12
26/12/2015 3:55,17.04
26/12/2015 4:00,16.95
26/12/2015 4:05,16.82
26/12/2015 4:10,16.82
26/12/2015 4:15,16.8
26/12/2015 4:20,16.76
26/12/2015 4:25,16.77
26/12/2015 4:30,16.72
26/12/2015 4:35,16.72
26/12/2015 4:45,16.65
26/12/2015 4:50,16.61
26/12/2015 4:55,16.54
26/12/2015 5:00,16.51
26/12/2015 5:05,16.45
26/12/2015 5:10,16.44
26/12/2015 5:15,16.36
26/12/2015 5:20,16.35
26/12/2015 5:25,16.28
26/12/2015 5:30,16.3
26/12/2015 5:35,16.25
26/12/2015 5:40,16.26
26/12/2015 5:45,16.37
26/12/2015 5:50,16.45
26/12/2015 5:55,16.57
26/12/2015 6:00,16.59
26/12/2015 6:05,16.64
26/12/2015 6:10,16.73
26/12/2015 6:15,16.83
26/12/2015 6:20,17.17
26/12/2015 6:25,17.53
26/12/2015 6:30,17.9
26/12/2015 6:35,18.27
26/12/2015 6:40,18.61
26/12/2015 6:45,18.9
26/12/2015 6:50,19.18
26/12/2015 6:55,19.55
26/12/2015 7:00,20.03
26/12/2015 7:05,20.71
26/12/2015 7:10,21.41
26/12/2015 7:15,22
26/12/2015 7:20,20.91
26/12/2015 7:25,20.12
26/12/2015 7:30,21.09
26/12/2015 7:35,21.72
26/12/2015 7:40,22.09
26/12/2015 7:45,22.65
26/12/2015 7:50,22.93
26/12/2015 7:55,23.52
26/12/2015 8:00,23.31
26/12/2015 8:05,23.56
26/12/2015 8:10,23.13
26/12/2015 8:15,24.15
26/12/2015 8:20,24.51
26/12/2015 8:25,24.94
26/12/2015 8:30,25.4
26/12/2015 8:35,26.08
26/12/2015 8:40,26.36
26/12/2015 8:45,26.82
26/12/2015 8:50,27.62
26/12/2015 8:55,29.33
26/12/2015 9:00,28.76
26/12/2015 9:05,30.26
26/12/2015 9:10,30
26/12/2015 9:15,29.02
26/12/2015 9:20,28.45
26/12/2015 9:25,27.85
26/12/2015 9:30,28.58
26/12/2015 9:35,29.17
26/12/2015 9:40,29.35
26/12/2015 9:45,30.3
26/12/2015 9:50,30.54
26/12/2015 9:55,32.83
26/12/2015 10:00,32.28
26/12/2015 10:05,31.51
26/12/2015 10:10,31.93
26/12/2015 10:15,32.91
26/12/2015 10:20,35.35
26/12/2015 10:25,34.74
26/12/2015 10:30,34.52
26/12/2015 10:35,33.99
26/12/2015 10:40,36.76
26/12/2015 10:45,36.23
26/12/2015 10:50,36.49
26/12/2015 10:55,35.36
26/12/2015 11:00,35.16
26/12/2015 11:05,34.02
26/12/2015 11:10,33.95
26/12/2015 11:15,33.72
26/12/2015 11:20,32.19
26/12/2015 11:25,31.54
26/12/2015 11:30,31.39
26/12/2015 11:35,31.38
26/12/2015 11:40,30.37
26/12/2015 11:45,30.26
26/12/2015 11:50,30.48
26/12/2015 11:55,30.38
26/12/2015 12:00,29.93
26/12/2015 12:05,29.69
26/12/2015 12:10,29.44
26/12/2015 12:15,29.74
26/12/2015 12:20,29.9
26/12/2015 12:25,29.62
26/12/2015 12:30,30.26
26/12/2015 12:35,31.89
26/12/2015 12:40,34.69
26/12/2015 12:45,35.21
26/12/2015 12:50,34.54
26/12/2015 12:55,32.37
26/12/2015 13:00,31.73
26/12/2015 13:05,31.49
26/12/2015 13:15,32.02
26/12/2015 13:20,31.85
26/12/2015 13:25,31.59
26/12/2015 13:30,31.18
26/12/2015 13:35,30.1
26/12/2015 13:40,28.47
26/12/2015 13:45,25.79
26/12/2015 13:50,26.46
26/12/2015 13:55,26.36
26/12/2015 14:00,25.46
26/12/2015 14:05,24.85
26/12/2015 14:10,24.29
26/12/2015 14:15,23.72
26/12/2015 14:20,23.42
26/12/2015 14:25,23.04
26/12/2015 14:30,22.88
26/12/2015 14:35,22.89
26/12/2015 14:40,22.92
26/12/2015 14:45,22.84
26/12/2015 14:50,22.74
26/12/2015 14:55,22.49
26/12/2015 15:00,22.4
26/12/2015 15:05,22.27
26/12/2015 15:10,22.43
26/12/2015 15:15,22.63
26/12/2015 15:20,22.57
26/12/2015 15:25,22.7
26/12/2015 15:30,23.12
26/12/2015 15:35,22.94
26/12/2015 15:40,23.5
26/12/2015 15:45,24.23
26/12/2015 15:50,24.32
26/12/2015 15:55,24.44
26/12/2015 16:00,24.49
26/12/2015 16:05,24.43
26/12/2015 16:10,24.53
26/12/2015 16:15,24.47
26/12/2015 16:20,24.56
26/12/2015 16:25,24.4
26/12/2015 16:30,24.4
26/12/2015 16:35,24.43
26/12/2015 16:40,24.46
26/12/2015 16:45,24.59
26/12/2015 16:50,24.44
26/12/2015 16:55,24.39
26/12/2015 17:00,24.42
26/12/2015 17:05,24.58
26/12/2015 17:10,24.57
26/12/2015 17:15,24.65
26/12/2015 17:20,24.94
26/12/2015 17:25,25.22
26/12/2015 17:30,25.17
26/12/2015 17:35,25.26
26/12/2015 17:40,25.14
26/12/2015 17:45,25.23
26/12/2015 17:50,25.33
26/12/2015 17:55,25.2
26/12/2015 18:00,25.21
26/12/2015 18:05,26.05
26/12/2015 18:10,25.66
26/12/2015 18:15,25.38
26/12/2015 18:20,25.13
26/12/2015 18:25,24.86
26/12/2015 18:30,24.65
26/12/2015 18:35,24.41
26/12/2015 18:40,24.21
26/12/2015 18:45,23.99
26/12/2015 18:50,23.85
26/12/2015 18:55,23.77
26/12/2015 19:00,23.82
26/12/2015 19:05,23.76
26/12/2015 19:10,23.79
26/12/2015 19:15,23.82
26/12/2015 19:20,23.82
26/12/2015 19:25,23.91
26/12/2015 19:30,23.82
26/12/2015 19:35,23.61
26/12/2015 19:40,23.61
26/12/2015 19:45,23.4
26/12/2015 19:50,23.22
26/12/2015 19:55,23.12
26/12/2015 20:00,22.99
26/12/2015 20:05,22.85
26/12/2015 20:10,22.74
26/12/2015 20:15,22.68
26/12/2015 20:20,22.59
26/12/2015 20:25,22.59
26/12/2015 20:30,22.46
26/12/2015 20:35,22.45
26/12/2015 20:40,22.54
26/12/2015 20:45,22.57
26/12/2015 20:50,22.65
26/12/2015 20:55,22.63
26/12/2015 21:00,22.57
26/12/2015 21:05,22.46
26/12/2015 21:10,22.37
26/12/2015 21:15,22.28
26/12/2015 21:20,22.08
26/12/2015 21:25,21.91
26/12/2015 21:30,21.83
26/12/2015 21:35,21.7
26/12/2015 21:40,21.61
26/12/2015 21:45,21.53
26/12/2015 21:50,21.47
26/12/2015 21:55,21.36
26/12/2015 22:00,21.26
26/12/2015 22:05,21.21
26/12/2015 22:10,21.22
26/12/2015 22:15,21.13
26/12/2015 22:20,21.08
26/12/2015 22:25,21.05
26/12/2015 22:30,21.03
26/12/2015 22:35,21.01
26/12/2015 22:40,20.97
26/12/2015 22:45,20.94
26/12/2015 22:50,20.92
26/12/2015 22:55,20.92
26/12/2015 23:00,20.82
26/12/2015 23:05,20.8
26/12/2015 23:10,20.81
26/12/2015 23:15,20.75
26/12/2015 23:20,20.76
26/12/2015 23:25,20.68
26/12/2015 23:30,20.62
26/12/2015 23:35,20.62
26/12/2015 23:40,20.64
26/12/2015 23:45,20.72
26/12/2015 23:50,20.9
26/12/2015 23:55,20.98
27/12/2015 0:00,20.97
27/12/2015 0:05,21.01
27/12/2015 0:10,20.92
27/12/2015 0:15,20.9
27/12/2015 0:20,20.87
27/12/2015 0:25,20.88
27/12/2015 0:30,20.87
27/12/2015 0:35,20.95
27/12/2015 0:40,21.1
27/12/2015 0:45,21.21
27/12/2015 0:50,21.24
27/12/2015 0:55,21.26
27/12/2015 1:00,21.19
27/12/2015 1:05,21.13
27/12/2015 1:10,21.29
27/12/2015 1:15,21.37
27/12/2015 1:20,21.41
27/12/2015 1:25,21.35
27/12/2015 1:30,21.36
27/12/2015 1:35,21.37
27/12/2015 1:40,21.32
27/12/2015 1:45,21.3
27/12/2015 1:50,21.22
27/12/2015 1:55,21.17
27/12/2015 2:00,21.17
27/12/2015 2:05,21.13
27/12/2015 2:10,21.15
27/12/2015 2:15,21.16
27/12/2015 2:20,21.31
27/12/2015 2:25,21.27
27/12/2015 2:30,21.31
27/12/2015 2:35,21.39
27/12/2015 2:40,21.42
27/12/2015 2:45,21.47
27/12/2015 2:50,21.45
27/12/2015 2:55,21.51
27/12/2015 3:00,21.55
27/12/2015 3:05,21.56
27/12/2015 3:10,21.6
27/12/2015 3:15,21.62
27/12/2015 3:20,21.68
27/12/2015 3:25,21.7
27/12/2015 3:30,21.7
27/12/2015 3:35,21.72
27/12/2015 3:40,21.7
27/12/2015 3:45,21.78
27/12/2015 3:50,21.81
27/12/2015 3:55,21.78
27/12/2015 4:00,21.7
27/12/2015 4:05,21.49
27/12/2015 4:10,21.34
27/12/2015 4:15,21.23
27/12/2015 4:20,21.08
27/12/2015 4:25,21.02
27/12/2015 4:30,20.9
27/12/2015 4:35,20.83
27/12/2015 4:40,20.76
27/12/2015 4:45,20.73
27/12/2015 4:50,20.66
27/12/2015 4:55,20.66
27/12/2015 5:00,20.7
27/12/2015 5:05,20.65
27/12/2015 5:10,20.67
27/12/2015 5:15,20.65
27/12/2015 5:20,20.66
27/12/2015 5:30,20.66
27/12/2015 5:35,20.58
27/12/2015 5:40,20.48
27/12/2015 5:45,20.44
27/12/2015 5:50,20.47
27/12/2015 5:55,20.56
27/12/2015 6:00,20.55
27/12/2015 6:05,20.49
27/12/2015 6:10,20.47
27/12/2015 6:15,20.42
27/12/2015 6:20,20.26
27/12/2015 6:25,20.01
27/12/2015 6:30,19.91
27/12/2015 6:35,20.02
27/12/2015 6:40,20.13
27/12/2015 6:45,21.08
27/12/2015 6:50,21.18
27/12/2015 6:55,21.07
27/12/2015 7:00,21.05
27/12/2015 7:05,21.15
27/12/2015 7:10,21.35
27/12/2015 7:15,21.47
27/12/2015 7:20,21.44
27/12/2015 7:30,21.8
27/12/2015 7:35,21.84
27/12/2015 7:40,22.13
27/12/2015 7:45,21.83
27/12/2015 7:50,21.72
27/12/2015 8:00,21.66
27/12/2015 8:05,21.51
27/12/2015 8:10,21.73
27/12/2015 8:15,22.19
27/12/2015 8:20,22.19
27/12/2015 8:25,22.49
27/12/2015 8:30,22.8
27/12/2015 8:35,22.89
27/12/2015 8:40,23.03
27/12/2015 8:45,23.54
27/12/2015 8:50,23.73
27/12/2015 8:55,23.79
27/12/2015 9:00,23.86
27/12/2015 9:05,23.68
27/12/2015 9:10,24.16
27/12/2015 9:15,25.06
27/12/2015 9:20,24.93
27/12/2015 9:25,26.42
27/12/2015 9:30,27.19
27/12/2015 9:35,26.55
27/12/2015 9:45,27.67
27/12/2015 9:50,28.56
27/12/2015 9:55,29.07
27/12/2015 10:00,28.86
27/12/2015 10:05,29.39
27/12/2015 10:10,29.52
27/12/2015 10:15,29.48
27/12/2015 10:20,29.9
27/12/2015 10:25,29.53
27/12/2015 10:30,30.38
27/12/2015 10:35,30.91
27/12/2015 10:40,31.66
27/12/2015 10:45,31.61
27/12/2015 10:50,31.39
27/12/2015 10:55,30.86
27/12/2015 11:00,31.43
27/12/2015 11:05,31.56
27/12/2015 11:10,31.66
27/12/2015 11:15,32.55
27/12/2015 11:20,32.43
27/12/2015 11:25,32.64
27/12/2015 11:30,32.9
27/12/2015 11:35,32.45
27/12/2015 11:40,32.16
27/12/2015 11:45,33.1
27/12/2015 11:50,33.3
27/12/2015 11:55,34.32
27/12/2015 12:00,35.26
27/12/2015 12:05,34.26
27/12/2015 12:10,31.37
27/12/2015 12:15,29.52
27/12/2015 12:20,32.11
27/12/2015 12:25,33.59
27/12/2015 12:30,31.75
27/12/2015 12:35,32.83
27/12/2015 12:40,32.73
27/12/2015 12:45,32.24
27/12/2015 12:50,33.95
27/12/2015 12:55,33.91
27/12/2015 13:00,32.12
27/12/2015 13:05,32.36
27/12/2015 13:10,33.27
27/12/2015 13:15,34.19
27/12/2015 13:20,34.02
27/12/2015 13:25,33.26
27/12/2015 13:30,35.3
27/12/2015 13:35,34.12
27/12/2015 13:40,34.57
27/12/2015 13:45,34.99
27/12/2015 13:50,33.16
27/12/2015 13:55,34.34
27/12/2015 14:00,34.38
27/12/2015 14:05,32.86
27/12/2015 14:10,33.79
27/12/2015 14:15,33.55
27/12/2015 14:20,32.9
27/12/2015 14:25,32.49
27/12/2015 14:30,33.33
27/12/2015 14:35,32.65
27/12/2015 14:40,33.3
27/12/2015 14:45,33.2
27/12/2015 14:50,33.88
27/12/2015 14:55,31.96
27/12/2015 15:00,32.52
27/12/2015 15:05,31.79
27/12/2015 15:10,32.6
27/12/2015 15:15,32.11
27/12/2015 15:20,31.73
27/12/2015 15:25,32.69
27/12/2015 15:30,32.43
27/12/2015 15:35,31.54
27/12/2015 15:40,31.73
27/12/2015 15:45,32.38
27/12/2015 15:50,31.86
27/12/2015 15:55,31.85
27/12/2015 16:00,31.09
27/12/2015 16:05,31.89
27/12/2015 16:10,31.71
27/12/2015 16:15,31.43
27/12/2015 16:20,31.53
27/12/2015 16:25,32.29
27/12/2015 16:30,31.29
27/12/2015 16:35,31.82
27/12/2015 16:40,31.89
27/12/2015 16:45,31.73
27/12/2015 16:50,32.07
27/12/2015 16:55,31.22
27/12/2015 17:00,31.06
27/12/2015 17:05,31.44
27/12/2015 17:10,30.19
27/12/2015 17:15,31.04
27/12/2015 17:20,31.13
27/12/2015 17:25,30.89
27/12/2015 17:30,30.76
27/12/2015 17:35,31.02
27/12/2015 17:40,30.18
27/12/2015 17:45,31.29
27/12/2015 17:50,30.86
27/12/2015 17:55,30.23
27/12/2015 18:00,30.36
27/12/2015 18:05,29.44
27/12/2015 18:10,29.67
27/12/2015 18:15,29.7
27/12/2015 18:20,29.35
27/12/2015 18:25,28.75
27/12/2015 18:30,27.93
27/12/2015 18:35,27.46
27/12/2015 18:40,27.56
27/12/2015 18:45,26.93
27/12/2015 18:50,25.2
27/12/2015 18:55,24.74
27/12/2015 19:00,24.57
27/12/2015 19:05,24.31
27/12/2015 19:10,24.4
27/12/2015 19:15,23.94
27/12/2015 19:20,23.35
27/12/2015 19:25,23.43
27/12/2015 19:30,22.74
27/12/2015 19:35,23.89
27/12/2015 19:40,23.43
27/12/2015 19:45,22.85
27/12/2015 19:50,22.23
27/12/2015 19:55,22.07
27/12/2015 20:00,21.61
27/12/2015 20:05,21.29
27/12/2015 20:10,21.07
27/12/2015 20:15,20.93
27/12/2015 20:20,20.63
27/12/2015 20:25,20.51
27/12/2015 20:30,20.28
27/12/2015 20:35,20.14
27/12/2015 20:40,20.08
27/12/2015 20:45,19.84
27/12/2015 20:50,19.74
27/12/2015 20:55,19.61
27/12/2015 21:00,19.33
27/12/2015 21:05,19.2
27/12/2015 21:10,19.03
27/12/2015 21:15,19.03
27/12/2015 21:20,18.94
27/12/2015 21:25,18.87
27/12/2015 21:30,18.76
27/12/2015 21:35,18.61
27/12/2015 21:40,18.6
27/12/2015 21:45,18.55
27/12/2015 21:50,18.5
27/12/2015 21:55,18.39
27/12/2015 22:00,18.38
27/12/2015 22:05,18.31
27/12/2015 22:10,18.25
27/12/2015 22:15,18.16
27/12/2015 22:20,18.07
27/12/2015 22:25,18.02
27/12/2015 22:30,17.92
27/12/2015 22:35,17.8
27/12/2015 22:40,17.7
27/12/2015 22:45,17.62
27/12/2015 22:50,17.59
27/12/2015 22:55,17.52
27/12/2015 23:00,17.48
27/12/2015 23:05,17.36
27/12/2015 23:15,17.19
27/12/2015 23:20,17.15
27/12/2015 23:25,17.03
27/12/2015 23:30,16.95
27/12/2015 23:35,16.92
27/12/2015 23:40,16.92
27/12/2015 23:45,16.8
27/12/2015 23:50,16.76
27/12/2015 23:55,16.59
28/12/2015 0:00,16.51
28/12/2015 0:05,16.53
28/12/2015 0:10,16.5
28/12/2015 0:15,16.37
28/12/2015 0:20,16.27
28/12/2015 0:25,16.27
28/12/2015 0:30,16.18
28/12/2015 0:35,16.1
28/12/2015 0:40,16
28/12/2015 0:45,15.92
28/12/2015 0:50,15.91
28/12/2015 0:55,15.78
28/12/2015 1:00,15.77
28/12/2015 1:05,15.74
28/12/2015 1:15,15.58
28/12/2015 1:20,15.52
28/12/2015 1:25,15.49
28/12/2015 1:30,15.43
28/12/2015 1:35,15.36
28/12/2015 1:40,15.29
28/12/2015 1:45,15.19
28/12/2015 1:50,15.21
28/12/2015 1:55,15.15
28/12/2015 2:00,15.08
28/12/2015 2:05,15.02
28/12/2015 2:10,14.96
28/12/2015 2:15,14.93
28/12/2015 2:20,14.82
28/12/2015 2:25,14.84
28/12/2015 2:30,14.82
28/12/2015 2:35,14.73
28/12/2015 2:40,14.71
28/12/2015 2:45,14.65
28/12/2015 2:50,14.63
28/12/2015 3:00,14.5
28/12/2015 3:05,14.48
28/12/2015 3:10,14.48
28/12/2015 3:15,14.42
28/12/2015 3:20,14.4
28/12/2015 3:25,14.34
28/12/2015 3:30,14.24
28/12/2015 3:35,14.2
28/12/2015 3:40,14.14
28/12/2015 3:45,14.15
28/12/2015 3:50,14.2
28/12/2015 3:55,14.19
28/12/2015 4:00,14.18
28/12/2015 4:05,14.11
28/12/2015 4:10,14.07
28/12/2015 4:15,14.04
28/12/2015 4:20,14.04
28/12/2015 4:25,13.95
28/12/2015 4:30,13.98
28/12/2015 4:35,13.98
28/12/2015 4:40,13.96
28/12/2015 4:45,13.84
28/12/2015 4:50,13.89
28/12/2015 4:55,13.84
28/12/2015 5:00,13.86
28/12/2015 5:05,13.83
28/12/2015 5:10,13.72
28/12/2015 5:15,13.82
28/12/2015 5:20,13.82
28/12/2015 5:25,13.66
28/12/2015 5:30,13.66
28/12/2015 5:35,13.59
28/12/2015 5:40,13.6
28/12/2015 5:45,13.52
28/12/2015 5:50,13.46
28/12/2015 5:55,13.49
28/12/2015 6:00,13.52
28/12/2015 6:05,13.45
28/12/2015 6:10,13.52
28/12/2015 6:15,13.49
28/12/2015 6:20,13.67
28/12/2015 6:25,13.89
28/12/2015 6:30,14.12
28/12/2015 6:35,14.3
28/12/2015 6:40,14.57
28/12/2015 6:45,14.77
28/12/2015 6:50,15.05
28/12/2015 6:55,15.25
28/12/2015 7:00,15.58
28/12/2015 7:05,15.97
28/12/2015 7:10,16.3
28/12/2015 7:15,16.57
28/12/2015 7:20,16.75
28/12/2015 7:25,17.19
28/12/2015 7:30,17.47
28/12/2015 7:35,17.72
28/12/2015 7:40,18.1
28/12/2015 7:45,18.38
28/12/2015 7:50,18.7
28/12/2015 7:55,19.21
28/12/2015 8:00,19.48
28/12/2015 8:05,19.8
28/12/2015 8:10,20.12
28/12/2015 8:15,20.52
28/12/2015 8:20,20.89
28/12/2015 8:25,20.51
28/12/2015 8:30,20.35
28/12/2015 8:35,21.87
28/12/2015 8:40,21.28
28/12/2015 8:45,22.88
28/12/2015 8:50,23.11
28/12/2015 8:55,24.52
28/12/2015 9:00,23.56
28/12/2015 9:05,22.76
28/12/2015 9:10,24.83
28/12/2015 9:15,24.3
28/12/2015 9:20,25.07
28/12/2015 9:25,25.23
28/12/2015 9:30,25.12
28/12/2015 9:35,24.97
28/12/2015 9:40,25.19
28/12/2015 9:45,26.22
28/12/2015 9:50,26.81
28/12/2015 9:55,27.37
28/12/2015 10:00,27.95
28/12/2015 10:05,28.45
28/12/2015 10:10,29.12
28/12/2015 10:15,29.76
28/12/2015 10:20,30.07
28/12/2015 10:25,30.84
28/12/2015 10:30,32.3
28/12/2015 10:35,32.95
28/12/2015 10:40,32.28
28/12/2015 10:45,32.63
28/12/2015 10:50,32.23
28/12/2015 10:55,33.53
28/12/2015 11:00,31.75
28/12/2015 11:05,29.5
28/12/2015 11:10,33.21
28/12/2015 11:15,31.9
28/12/2015 11:20,33.63
28/12/2015 11:25,32.82
28/12/2015 11:30,34.32
28/12/2015 11:35,37.35
28/12/2015 11:40,37.37
28/12/2015 11:45,35.71
28/12/2015 11:50,36.37
28/12/2015 11:55,38.53
28/12/2015 12:00,34.32
28/12/2015 12:05,34.05
28/12/2015 12:10,37.69
28/12/2015 12:15,40.03
28/12/2015 12:20,39.27
28/12/2015 12:25,39.88
28/12/2015 12:30,40.39
28/12/2015 12:35,40.37
28/12/2015 12:40,40.86
28/12/2015 12:45,42.82
28/12/2015 12:50,39.64
28/12/2015 12:55,43.08
28/12/2015 13:00,43.43
28/12/2015 13:05,43.92
28/12/2015 13:10,44.51
28/12/2015 13:15,44.72
28/12/2015 13:20,44.18
28/12/2015 13:25,42.94
28/12/2015 13:30,43.52
28/12/2015 13:35,45.09
28/12/2015 13:40,44.34
28/12/2015 13:45,43.07
28/12/2015 13:50,43.03
28/12/2015 13:55,44.22
28/12/2015 14:00,45.72
28/12/2015 14:05,46.05
28/12/2015 14:10,45.57
28/12/2015 14:15,44.68
28/12/2015 14:20,44.48
28/12/2015 14:25,44.1
28/12/2015 14:30,46.6
28/12/2015 14:35,47.28
28/12/2015 14:40,41.5
28/12/2015 14:45,44.39
28/12/2015 14:50,44.24
28/12/2015 14:55,46.18
28/12/2015 15:00,46.45
28/12/2015 15:05,43.57
28/12/2015 15:10,42.67
28/12/2015 15:15,42.76
28/12/2015 15:20,43.53
28/12/2015 15:25,41.85
28/12/2015 15:30,43.2
28/12/2015 15:35,41.48
28/12/2015 15:40,41.87
28/12/2015 15:45,43.53
28/12/2015 15:50,43.68
28/12/2015 15:55,42.65
28/12/2015 16:00,42.36
28/12/2015 16:05,41.62
28/12/2015 16:10,43.66
28/12/2015 16:15,41
28/12/2015 16:20,41.18
28/12/2015 16:25,42.87
28/12/2015 16:30,41.44
28/12/2015 16:35,41.69
28/12/2015 16:40,40.93
28/12/2015 16:45,39.28
28/12/2015 16:50,39.19
28/12/2015 17:00,38.15
28/12/2015 17:05,39.5
28/12/2015 17:15,37.92
28/12/2015 17:20,37.73
28/12/2015 17:25,37.03
28/12/2015 17:30,38.09
28/12/2015 17:35,37.29
28/12/2015 17:40,35.95
28/12/2015 17:45,35.23
28/12/2015 17:50,34.74
28/12/2015 17:55,33.89
28/12/2015 18:00,34.11
28/12/2015 18:05,33.52
28/12/2015 18:10,32.82
28/12/2015 18:15,32.89
28/12/2015 18:20,32.49
28/12/2015 18:25,31.75
28/12/2015 18:30,31.36
28/12/2015 18:35,31.48
28/12/2015 18:40,30.44
28/12/2015 18:45,29.92
28/12/2015 18:50,29.65
28/12/2015 18:55,28.86
28/12/2015 19:00,28.23
28/12/2015 19:05,28.19
28/12/2015 19:10,27.35
28/12/2015 19:15,27.04
28/12/2015 19:20,26.66
28/12/2015 19:25,26.17
28/12/2015 19:30,25.78
28/12/2015 19:35,25.32
28/12/2015 19:40,24.87
28/12/2015 19:45,24.45
28/12/2015 19:50,23.92
28/12/2015 20:00,23.31
28/12/2015 20:05,23.05
28/12/2015 20:10,22.8
28/12/2015 20:15,22.65
28/12/2015 20:20,22.4
28/12/2015 20:25,22.19
28/12/2015 20:30,21.99
28/12/2015 20:35,21.82
28/12/2015 20:40,21.66
28/12/2015 20:45,21.44
28/12/2015 20:50,21.32
28/12/2015 20:55,21.21
28/12/2015 21:00,21.15
28/12/2015 21:05,20.9
28/12/2015 21:10,20.75
28/12/2015 21:15,20.7
28/12/2015 21:20,20.43
28/12/2015 21:25,20.39
28/12/2015 21:30,20.26
28/12/2015 21:35,20
28/12/2015 21:40,19.98
28/12/2015 21:45,19.7
28/12/2015 21:50,19.59
28/12/2015 21:55,19.43
28/12/2015 22:00,19.25
28/12/2015 22:05,19.09
28/12/2015 22:10,18.98
28/12/2015 22:15,18.88
28/12/2015 22:20,18.76
28/12/2015 22:25,18.69
28/12/2015 22:30,18.5
28/12/2015 22:35,18.36
28/12/2015 22:40,18.45
28/12/2015 22:45,18.26
28/12/2015 22:50,18.22
28/12/2015 22:55,18.07
28/12/2015 23:00,18.1
28/12/2015 23:05,18.01
28/12/2015 23:10,17.9
28/12/2015 23:15,17.98
28/12/2015 23:20,17.86
28/12/2015 23:25,17.77
28/12/2015 23:30,17.75
28/12/2015 23:35,17.62
28/12/2015 23:40,17.53
28/12/2015 23:45,17.51
28/12/2015 23:50,17.4
28/12/2015 23:55,17.38
29/12/2015 0:00,17.37
29/12/2015 0:05,17.19
29/12/2015 0:10,17.18
29/12/2015 0:15,17.2
29/12/2015 0:20,17.12
29/12/2015 0:25,17.03
